review_id,year,source_node,target_node,relation,description
R01102,2016,cremated,burying rituals,co_occurrence,cremation and burying rituals occur together
R00724,2014,Sadhus,chilumis,co_occurrence,Sadhus using chilumis
R00724,2014,cremated bodies,dirty river,co_occurrence,cremation by the river
R01948,2018,open cremations,cremations,co_occurrence,Both refer to the cremation process observed
R01948,2018,costly entrance ticket,not being allowed to visit the temple,contrast,High cost contrasted with restricted access
R01948,2018,not being allowed to visit the temple,not Hindus,causal,Access restriction due to non-Hindu status
R01071,2016,very old temple,Bagmati River,description,temple is located on the bank of Bagmati River
R00684,2014,cremation center,darshan,contrast,"cremation center evokes mortality, darshan is comfortable"
R00684,2014,aarti,local people,description,aarti performed by local people
R00684,2014,aarti,rejuvenating,causal,aarti causes rejuvenating feeling
R01602,2017,crematory site,cremation ceremony,description,crematory site is where the cremation ceremony happens
R01602,2017,guide,cremation ceremony,description,guide explained the cremation ceremony
R01602,2017,caves,holy men,description,holy men live in caves
R01318,2016,holy place,views,co_occurrence,views are part of the holy place experience
R01318,2016,views,monkeys,contrast,positive views contrasted with uncertainty about monkeys
R02216,2019,Hindu God Shiva,shivlinga,description,Shivlinga represents Shiva
R02216,2019,shivlinga,Hindu devotees,co_occurrence,Devotees worship the shivlinga
R02216,2019,Hindu devotees,worshipped,causal,Devotees perform the ritual of worship
R01885,2018,Bagmati River,funeral ghats,co_occurrence,Bagmati River is the location of the funeral ghats
R01885,2018,funeral ghats,religious significance,description,funeral ghats have religious significance
R01885,2018,non-Hindu visitors,Bagmati River,causal,non-Hindu visitors are restricted to the eastern bank of the river
R00665,2014,holy Baghmati River,Funeral Ghats,co_occurrence,both are sacred spaces in the temple complex
R00665,2014,cremation pyre,Funeral Ghats,description,cremation pyres are located at the Funeral Ghats
R00665,2014,sadhus,holy Baghmati River,co_occurrence,sadhus come to worship at the holy river
R00665,2014,unreal,unforgettable travel experience,causal,unreal feeling contributes to unforgettable experience
R01403,2017,expensive entry fee,security people,causal,high fee but restricted access
R01403,2017,beggars,people harrasing,co_occurrence,both contribute to negative experience
R00417,2013,beautiful temple,full of tourist,contrast,beauty contrasted with crowd
R00417,2013,beautiful temple,well maintained,description,temple is well maintained
R01193,2016,Kirateshwor Mahadev Temple,realization of reality of life,causal,visiting leads to realization
R01193,2016,Cosmic Temple,realization of reality of life,causal,visiting leads to realization
R01193,2016,Guheshwori Temple,realization of reality of life,causal,visiting leads to realization
R01204,2016,criminals,guarding angels,contrast,criminals contrasted with guarding angels
R01204,2016,atmosphere,spiritual places,description,atmosphere described as part of spiritual places
R02211,2019,Hindu cremation,moving,causal,The cremation was moving for the reviewer
R02211,2019,priests,Hindu cremation,co_occurrence,Priests are part of the cremation ritual
R02211,2019,monkeys,pyres,co_occurrence,Monkeys were present near the pyres
R01330,2016,funeral,Bagmati River,co_occurrence,funeral took place across the river
R01330,2016,ashes,Bagmati River,co_occurrence,ashes were swept into the river
R01330,2016,kids in the river,Bagmati River,co_occurrence,kids were in the river
R00452,2013,darshan,main deity,description,darshan involves viewing the main deity
R00452,2013,monkeys,Hindu Temple,contrast,monkeys are a problem in the temple area
R00360,2013,guide,crematoria ghats,co_occurrence,guide helps understand crematoria ghats
R00360,2013,Tikka,Sadhus,co_occurrence,pay for Tikka or photo with Sadhus
R01860,2018,holy river,live cremation,co_occurrence,cremation performed at the holy river
R01860,2018,live cremation,overwhelming,causal,cremation caused overwhelming feeling
R00959,2015,lord shivas place,national glory,description,lord shivas place symbolizes national glory
R00959,2015,hindu funeral,lord shivas place,co_occurrence,hindu funeral occurs at lord shivas place
R00732,2014,busy and crowded temple,cows and pigeons,co_occurrence,Both are mentioned as part of the temple environment
R01660,2017,jyotirlings of Lord Shiva,priests,description,jyotirlings are sacred objects related to priests
R01660,2017,priests,minders,co_occurrence,priests and minders mentioned together
R01660,2017,not clean,priests,contrast,cleanliness issue contrasts with sacredness
R00292,2013,different cultures,holy men,co_occurrence,Both mentioned in the context of the visit
R00414,2013,guide,pressure from the guide,contrast,guide is both helpful and pressuring
R00414,2013,cremations,overwhelming,causal,cremations caused overwhelming feeling
R00414,2013,Lonely Planet guys,pressure from the guide,co_occurrence,both involve pressure for money
R00169,2012,single rock,single tree house,co_occurrence,both are mentioned as notable features
R00118,2012,Bagmati river,shrines,co_occurrence,Shrines are located around the river
R00118,2012,pilgrims,Hindu,description,Pilgrims are often Hindus
R01853,2018,Hindu temples,Sadhu and fakirs,co_occurrence,Sadhu and fakirs are present at the Hindu temples
R01853,2018,rituals by family members,cremate the body,description,Rituals involve preparing to cremate the body
R01853,2018,rituals by family members,small river,co_occurrence,Rituals observed across the small river
R00097,2012,oldest temple,big history,description,temple has a historical background
R00097,2012,non-Hindu entry ban,pictures,contrast,non-Hindus can take pictures but not enter
R02405,2021,burn the bodies,Tiktok Videos,contrast,contrast between sacred ritual and modern activity
R02405,2021,great atmosphere,Hindu culture,description,atmosphere described as part of Hindu culture
R02235,2019,art and sculptures,holy,description,art and sculptures described as holy
R02235,2019,art and sculptures,stunning looks,description,art and sculptures described as stunning
R02311,2019,different culture,different ways of celebration,description,culture described through celebration
R00016,2025,rituals by the river,river,co_occurrence,Rituals occur by the river
R00016,2025,deep faith and emotion,life and death,co_occurrence,Deep faith and emotion felt in context of life and death
R00560,2014,10$ for Nepal,non-Hindu entry ban,contrast,high entry fee despite access restriction
R00560,2014,guide,10$ for Nepal,causal,guide approached during ticket purchase
R00560,2014,dirty,monkeys,co_occurrence,dirt and animals mentioned together
R00022,2026,"sprawling, impressive ensemble",spiritual and architectural grandeur,description,ensemble conveys grandeur
R00022,2026,many stairs and terraces,"sprawling, impressive ensemble",description,part of the ensemble
R00022,2026,spiritual and architectural grandeur,important sanctuary,description,grandeur of the sanctuary
R02065,2018,approach road,inside the temple,contrast,approach road condition contrasts with temple interior
R02065,2018,inside the temple,not much rush,description,describes the crowd situation inside the temple
R02165,2019,real life cremation traditions,explanations provided by our guide,co_occurrence,Cremation traditions and guide explanations occurred together
R02165,2019,explanations provided by our guide,Mr Puru,description,Mr Puru is described as the guide providing explanations
R02165,2019,real life cremation traditions,great experience,causal,Cremation traditions contributed to the great experience
R02434,2023,2000 for two people,white tourist are banned,causal,payment was made but entry was denied due to ban
R02402,2021,inner shakti,peace,co_occurrence,inner shakti and peace felt together
R02402,2021,surrounding,inner shakti,causal,surrounding contributes to feeling of inner shakti
R00034,2011,Bagmati River,dreadful stench,co_occurrence,River associated with stench
R00034,2011,cremation ceremony,sense of mortality,causal,Cremation evokes sense of mortality
R00034,2011,"necklaces, bags, rings",gurus,co_occurrence,Items sold by religious actors
R00398,2013,mighty Nandi,imposing temple complex,co_occurrence,Nandi and temple complex mentioned together
R00398,2013,cows loitering,flocks of pigeons,co_occurrence,cows and pigeons mentioned together
R00398,2013,photography restriction,shoe stand,contrast,restriction contrasted with well-organised facility
R00927,2015,Bagmati River,Shiva lingam,co_occurrence,Both are mentioned in the context of the temple's location and features
R00927,2015,Hindu rituals,courtyard,co_occurrence,Rituals are performed at the courtyard
R00927,2015,beautiful architecture,courtyard,description,Architecture is described as beautiful
R00139,2012,Living Goddess,six year old,description,Living Goddess is a six year old
R00139,2012,six year old,creepy,contrast,creepy feeling about the six year old
R00139,2012,six year old,chance to be spoilt,causal,being a goddess gives a chance to be spoilt
R01277,2016,area for cremations,surrounding temples,contrast,interesting cremation area vs. poor condition of temples
R00928,2015,clever guys,sight seeing guidance,causal,clever guys offer guidance for money
R01525,2017,deity of God Shiva with four faces,temple complex,co_occurrence,deity is part of the temple complex
R01525,2017,small temples,temple complex,co_occurrence,small temples are part of the temple complex
R01513,2017,Hindu holy temple,died people burning,co_occurrence,Cremation ceremony occurs at the temple
R01513,2017,died people burning,reality of life,causal,Cremation ceremony evokes spiritual emotion
R00329,2013,open air cremation,funeral pyre,description,cremation occurs on funeral pyres
R00329,2013,Sadhu,cremation area,co_occurrence,Sadhus are present around the cremation area
R00329,2013,Bagmati River,putrid and foul,contrast,spiritual river is described as putrid and foul
R00329,2013,photography is welcome,off limits to women and non-Hindus,contrast,photography is allowed but some areas are restricted
